forma_grega,strongs,abrev_morf,morfologia,pt,traducao,tipo,prioridade,achado,sugestao
γενηθῆναι,1096,V-ANP,Verbo - Aoristo Infinitivo Passiva,tornar,"tornar, vir a ser, acontecer, ser feito",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'tornar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
γνωσθήτω,1097,V-AMP-3S,Verbo - Aoristo Imperativo Passiva - 3ª Pessoa Singular,é conhecido,"ele(a) é conhecido, é vindo a conhecer, é reconhecido, é percebido",passiva_a_confirmar,revisar,"'V-AMP-3S' e passiva, porem a passiva nao esta explicita em 'é conhecido'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
γράφεσθαι,1125,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,escrever,escrever,media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'escrever'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
δεήθητι,1189,V-AMP-2S,Verbo - Aoristo Imperativo Passiva - 2ª Pessoa Singular,és implorado,"tu és implorado, és suplicado, és orado, és pedido sinceramente",passiva_a_confirmar,revisar,"'V-AMP-2S' e passiva, porem a passiva nao esta explicita em 'és implorado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
δαρήσεσθε,1194,V-FIP-2P,Verbo - Futuro Indicativo Passiva - 2ª Pessoa Plural,sereis batido,"vós sereis batido, sereis atacado, sereis flagelado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sereis batido'.,Revisar o numero do particpio; provavel forma plural: 'batidos'.
διακριθῆτε,1252,V-ASP-2P,Verbo - Aoristo Subjuntivo Passiva - 2ª Pessoa Plural,sejais distinguido,"vós sejais distinguido, sejais discernido, sejais julgado, sejais duvidado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sejais distinguido'.,Revisar o numero do particpio; provavel forma plural: 'distinguidos'.
διεκρίθητε,1252,V-AIP-2P,Verbo - Aoristo Indicativo Passiva - 2ª Pessoa Plural,fostes distinguido,"vós fostes distinguido, fostes discernido, fostes julgado, fostes duvidado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'fostes distinguido'.,Revisar o numero do particpio; provavel forma plural: 'distinguidos'.
διελέχθησαν,1256,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram discutido,"eles(as) foram discutido, foram raciocinado, foram argumentado, foram falado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram discutido'.,Revisar o numero do particpio; provavel forma plural: 'discutidos'.
διαλλάγηθι,1259,V-AMP-2S,Verbo - Aoristo Imperativo Passiva - 2ª Pessoa Singular,sejas reconciliado,tu sejas reconciliado,passiva_a_confirmar,revisar,"'V-AMP-2S' e passiva, porem a passiva nao esta explicita em 'sejas reconciliado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
διαλογίζεσθαι,1260,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,raciocinar,"raciocinar, considerar, debater, ponderar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'raciocinar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
διελύθησαν,1262,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram dissolvido,"eles(as) foram dissolvido, foram quebrado, foram dispersado, foram liberado.",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram dissolvido'.,Revisar o numero do particpio; provavel forma plural: 'dissolvidos'.
διαμερισθήσονται,1266,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão dividido,"eles(as) serão dividido, serão distribuído, serão repartido",passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão dividido'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
Διανοίχθητι,1272,V-AMP-2S,Verbo - Aoristo Imperativo Passiva - 2ª Pessoa Singular,és aberto completamente,tu és aberto completamente,passiva_a_confirmar,revisar,"'V-AMP-2S' e passiva, porem a passiva nao esta explicita em 'és aberto completamente'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
διηνοίχθησαν,1272,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram aberto completamente,eles(as) foram aberto completamente,concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram aberto'.,Revisar o numero do particpio; provavel forma plural: 'abertos'.
διαπορεύεσθαι,1279,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,passar,"passar, viajar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'passar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
διεσκορπίσθησαν,1287,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram espalhado,"eles(as) foram espalhado, foram dispersado, foram desperdiçado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram espalhado'.,Revisar o numero do particpio; provavel forma plural: 'espalhados'.
διεσπάρησαν,1289,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram espalhado,"eles(as) foram espalhado, foram dispersado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram espalhado'.,Revisar o numero do particpio; provavel forma plural: 'espalhados'.
διασωθῆναι,1295,V-ANP,Verbo - Aoristo Infinitivo Passiva,salvar,"salvar, preservar, trazer segurança",passiva_sem_marca,alta,"'V-ANP' e passiva, mas 'pt' esta em infinitivo ativo: 'salvar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
διαχωρίζεσθαι,1316,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,separar,"separar, dividir",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'separar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
ἐδιδάχθησαν,1321,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram ensinado,"eles(as) foram ensinado, foram instruído",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram ensinado'.,Revisar o numero do particpio; provavel forma plural: 'ensinados'.
δικαιοῦσθαι,1344,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,justificar,"justificar, declarar justo, absolver",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'justificar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
δικαιωθήσονται,1344,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão justificado,"eles(as) serão justificado, serão declarado justo, serão absolvido",passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão justificado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
δικαιωθήσῃ,1344,V-FIP-2S,Verbo - Futuro Indicativo Passiva - 2ª Pessoa Singular,serás justificado,"tu serás justificado, serás declarado justo, serás absolvido",passiva_a_confirmar,revisar,"'V-FIP-2S' e passiva, porem a passiva nao esta explicita em 'serás justificado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
δικαιωθῇς,1344,V-ASP-2S,Verbo - Aoristo Subjuntivo Passiva - 2ª Pessoa Singular,sejas justificado,"tu sejas justificado, sejas declarado justo, sejas absolvido",passiva_a_confirmar,revisar,"'V-ASP-2S' e passiva, porem a passiva nao esta explicita em 'sejas justificado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐδικαιώθητε,1344,V-AIP-2P,Verbo - Aoristo Indicativo Passiva - 2ª Pessoa Plural,fostes justificado,"vós fostes justificado, fostes declarado justo, fostes absolvido",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'fostes justificado'.,Revisar o numero do particpio; provavel forma plural: 'justificados'.
διωχθήσονται,1377,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão perseguido,"eles(as) serão perseguido, serão avançado",passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão perseguido'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐδουλώθητε,1402,V-AIP-2P,Verbo - Aoristo Indicativo Passiva - 2ª Pessoa Plural,fostes escravizado,"vós fostes escravizado, fostes trazido à escravidão, fostes feito um servo.",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'fostes escravizado'.,Revisar o numero do particpio; provavel forma plural: 'escravizados'.
ἠδυνήθητε,1410,V-AIP-2P,Verbo - Aoristo Indicativo Passiva - 2ª Pessoa Plural,fostes sido capaz,"vós fostes sido capaz, fostes tido poder",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'fostes sido'.,Revisar o numero do particpio; provavel forma plural: 'sidos'.
ἐδυναμώθησαν,1412,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram capacitado,"eles(as) foram capacitado, foram fortalecido, foram tornado forte",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram capacitado'.,Revisar o numero do particpio; provavel forma plural: 'capacitados'.
ἐγέρθητι,1453,V-AMP-2S,Verbo - Aoristo Imperativo Passiva - 2ª Pessoa Singular,és levantado,"tu és levantado, és despertado",passiva_a_confirmar,revisar,"'V-AMP-2S' e passiva, porem a passiva nao esta explicita em 'és levantado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐγκαλεῖσθαι,1458,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,acusar,"acusar, cobrar, chamar a atenção",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'acusar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
ἐγκόπτεσθαι,1465,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,impedir,"impedir, cortar",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'impedir'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
εἰσακουσθήσονται,1522,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão ouvidos,"eles(as) serão ouvidos, terão um pedido atendido",passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão ouvidos'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐκβληθήσεται,1544,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será expulso,ele(a) será expulso,passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será expulso'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐκβληθήσονται,1544,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão expulsos,eles(as) serão expulsos,passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão expulsos'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐκζητηθήσεται,1567,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será buscado,"ele(a) será buscado, será pesquisado diligentemente, será indagado seriamente.",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será buscado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐξεκαύθησαν,1572,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram acendido,"eles(as) foram acendido, foram inflamado, foram queimado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram acendido'.,Revisar o numero do particpio; provavel forma plural: 'acendidos'.
ἐκλυθήσονται,1590,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão desmaiado,"eles(as) serão desmaiado, serão cansado, serão desanimado",passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão desmaiado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐκλυθῶσιν,1590,V-ASP-3P,Verbo - Aoristo Subjuntivo Passiva - 3ª Pessoa Plural,sejam desmaiado,"eles(as) sejam desmaiado, sejam cansado, sejam desanimado",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'sejam desmaiado'.,Revisar o numero do particpio; provavel forma plural: 'desmaiados'.
ἐκπλήσσεσθαι,1605,V-PNM/P,Verbo - Presente Infinitivo Média ou Passiva,surpreender,"surpreender, ficar impressionado com o espanto.",media_passiva_ambigua,revisar,'V-PNM/P' e media ou passiva e 'pt' e infinitivo ativo: 'surpreender'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
ἐξεπλάγησαν,1605,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram surpreendido,"eles(as) foram surpreendido, foram ficado impressionado com o espanto.",concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram surpreendido'.,Revisar o numero do particpio; provavel forma plural: 'surpreendidos'.
ἐκριζωθήσεται,1610,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será desenraizado,"ele(a) será desenraizado, será erradicado",passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será desenraizado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
Ἐκριζώθητι,1610,V-AMP-2S,Verbo - Aoristo Imperativo Passiva - 2ª Pessoa Singular,és desenraizado,"tu és desenraizado, és erradicado",passiva_a_confirmar,revisar,"'V-AMP-2S' e passiva, porem a passiva nao esta explicita em 'és desenraizado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐκτραπήσονται,1624,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão desviado,"eles(as) serão desviado, serão evitado",passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'serão desviado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐκχυθήσεται,1632,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será derramado,ele(a) será derramado,passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será derramado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ἐξεχύθησαν,1632,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram derramado,eles(as) foram derramado,concordancia_participio,alta,Auxiliar plural com particpio aparentemente singular: 'foram derramado'.,Revisar o numero do particpio; provavel forma plural: 'derramados'.
ἐλεηθήσονται,1653,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,alcançarão misericórdia,eles(as) alcançarão misericórdia,passiva_a_confirmar,revisar,"'V-FIP-3P' e passiva, porem a passiva nao esta explicita em 'alcançarão misericórdia'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
