forma_grega,strongs,abrev_morf,morfologia,pt,traducao,tipo,prioridade,achado,sugestao
κολλώμενοι,2853,V-PPP-NMP,Verbo - Presente Particípio Passiva - Nominativo Masculino Plural,unir,"unir, aderir",passiva_sem_marca,alta,"'V-PPP-NMP' e passiva, mas 'pt' esta em infinitivo ativo: 'unir'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
κομιεῖται,2865,V-FIM/P-3S-ATT,Verbo - Futuro Indicativo Média ou Passiva - 3ª Pessoa Singular,receber,"receber, trazer, carregar, recuperar",media_passiva_ambigua,revisar,'V-FIM/P-3S-ATT' e media ou passiva e 'pt' e infinitivo ativo: 'receber'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
κομιούμενοι,2865,V-FDP-NMP,Verbo - Futuro Modo D Passiva - Nª Pessoa Número M,receber,"receber, trazer, carregar, recuperar",passiva_sem_marca,alta,"'V-FDP-NMP' e passiva, mas 'pt' esta em infinitivo ativo: 'receber'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
κρέμανται,2910,V-PIP-3P,Verbo - Presente Indicativo Passiva - 3ª Pessoa Plural,são pendurado,"eles(as) são pendurado, são suspendido",passiva_a_confirmar,revisar,"'V-PIP-3P' e passiva, porem a passiva nao esta explicita em 'são pendurado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
λιθοβολεῖσθαι,3036,V-PNP,Verbo - Presente Infinitivo Passiva,apedrejar,"apedrejar, atirar pedras",passiva_sem_marca,alta,"'V-PNP' e passiva, mas 'pt' esta em infinitivo ativo: 'apedrejar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
λυπεῖται,3076,V-PIP-3S,Verbo - Presente Indicativo Passiva - 3ª Pessoa Singular,é entristecido,"ele(a) é entristecido, é angustiado",passiva_a_confirmar,revisar,"'V-PIP-3S' e passiva, porem a passiva nao esta explicita em 'é entristecido'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
μεταμορφοῦσθαι,3339,V-PNP,Verbo - Presente Infinitivo Passiva,transformar,"transformar, mudar de forma",passiva_sem_marca,alta,"'V-PNP' e passiva, mas 'pt' esta em infinitivo ativo: 'transformar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
μεταστραφήτω,3344,V-AMP-3S,Verbo - Aoristo Imperativo Passiva,mudar,"mudar, alterar, perverter, transformar",passiva_sem_marca,alta,"'V-AMP-3S' e passiva, mas 'pt' esta em infinitivo ativo: 'mudar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
ὁμολογεῖται,3670,V-PIP-3S,Verbo - Presente Indicativo Passiva - 3ª Pessoa Singular,confessar,"confessar, reconhecer, concordar",passiva_sem_marca,alta,"'V-PIP-3S' e passiva, mas 'pt' esta em infinitivo ativo: 'confessar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
παραστησόμεθα,3936,V-FIM/P-1P,Verbo - Futuro Indicativo Média ou Passiva - 1ª Pessoa Plural,apresentar,"apresentar, aguardar, fornecer, oferecer",media_passiva_ambigua,revisar,'V-FIM/P-1P' e media ou passiva e 'pt' e infinitivo ativo: 'apresentar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
πεπείσμεθα,3982,V-RIP-1P,Verbo - Perfeito Indicativo Passiva - 1ª Pessoa Plural,persuadir,"persuadir, convencer, confiar, ter confiança",passiva_sem_marca,alta,"'V-RIP-1P' e passiva, mas 'pt' esta em infinitivo ativo: 'persuadir'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
πεπραμένος,4097,V-RPP-NMS,Verbo - Perfeito Particípio Passiva - Nominativo Masculino Singular,vender,"vender, ser vendido",passiva_sem_marca,alta,"'V-RPP-NMS' e passiva, mas 'pt' esta em infinitivo ativo: 'vender'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
πιστεύεται,4100,V-PIP-3S,Verbo - Presente Indicativo Passiva - 3ª Pessoa Singular,acreditar,"acreditar, ter fé, confiar",passiva_sem_marca,alta,"'V-PIP-3S' e passiva, mas 'pt' esta em infinitivo ativo: 'acreditar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
πληροῦται,4137,V-PIP-3S,Verbo - Presente Indicativo Passiva - 3ª Pessoa Singular,é preenchido,"ele(a) é preenchido, é completado, é cumprido",passiva_a_confirmar,revisar,"'V-PIP-3S' e passiva, porem a passiva nao esta explicita em 'é preenchido'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
πορευθέντα,4198,V-APP-AMS,Verbo - Aoristo Particípio Passiva - Acusativo Masculino Singular,tendo ido,"tendo ido, tendo sido prosseguido, tendo sido viajado",passiva_a_confirmar,revisar,"'V-APP-AMS' e passiva, porem a passiva nao esta explicita em 'tendo ido'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
πορευόμεναι,4198,V-PNP-NFP,Verbo - Presente Particípio - Nominativo Feminino Plural,indo,"indo, prosseguindo, viajando",passiva_a_confirmar,revisar,"'V-PNP-NFP' e passiva, porem a passiva nao esta explicita em 'indo'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
σβέννυνται,4570,V-PIP-3P,Verbo - Presente Indicativo Passiva - 3ª Pessoa Plural,são apagado,"eles(as) são apagado, são extinguido",passiva_a_confirmar,revisar,"'V-PIP-3P' e passiva, porem a passiva nao esta explicita em 'são apagado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
συγκατατεθειμένος,4784,V-RNP-NMS,Verbo - Perfeito Particípio - Nominativo Masculino Singular,tendo concordado com,"tendo concordado com, tendo consentido, tendo assentido",passiva_a_confirmar,revisar,"'V-RNP-NMS' e passiva, porem a passiva nao esta explicita em 'tendo concordado com'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
συναναπαύσωμαι,4875,V-ASM/P-1S,Verbo - Aoristo Subjuntivo Média ou Passiva - 1ª Pessoa Singular,descansar,"descansar, encontrar descanso juntos",media_passiva_ambigua,revisar,'V-ASM/P-1S' e media ou passiva e 'pt' e infinitivo ativo: 'descansar'.,"Decidir pelo contexto entre leitura media/reflexiva, passiva ou ativa idiomatica; nao corrigir automaticamente."
συναχθήσεται,4863,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,será reunido,ele(a) será reunido,passiva_a_confirmar,revisar,"'V-FIP-3S' e passiva, porem a passiva nao esta explicita em 'será reunido'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
τελειοῦται,5048,V-PIP-3S,Verbo - Presente Indicativo Passiva - 3ª Pessoa Singular,é completado,"ele(a) é completado, é aperfeiçoado, é realizado, é posto fim.",passiva_a_confirmar,revisar,"'V-PIP-3S' e passiva, porem a passiva nao esta explicita em 'é completado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
τεταγμέναι,5021,V-RPP-NFP,Verbo - Perfeito Particípio Passiva - Nominativo Feminino Plural,arranjar,"arranjar, nomear, ordenar",passiva_sem_marca,alta,"'V-RPP-NFP' e passiva, mas 'pt' esta em infinitivo ativo: 'arranjar'.","Revisar para uma forma passiva adequada, por exemplo 'ser + particpio', quando o contexto nao exigir outra soluao."
τίθεται,5087,V-PIP-3S,Verbo - Presente Indicativo Passiva - 3ª Pessoa Singular,é colocado,"ele(a) é colocado, é nomeado, é estabelecido",passiva_a_confirmar,revisar,"'V-PIP-3S' e passiva, porem a passiva nao esta explicita em 'é colocado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
τυρβάζῃ,5182,V-PIP-2S,Verbo - Presente Indicativo Passiva - 2ª Pessoa Singular,és estado perturbado,"tu és estado perturbado, és estado distraído, és sido perturbado",passiva_a_confirmar,revisar,"'V-PIP-2S' e passiva, porem a passiva nao esta explicita em 'és estado perturbado'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ὑπετάγη,5293,V-APP-3S,Verbo - Aoristo Particípio Ativa,tendo sujeito,"tendo sujeito, tendo subordinado, tendo submetido, tendo estado sob obediência",passiva_a_confirmar,revisar,"'V-APP-3S' e passiva, porem a passiva nao esta explicita em 'tendo sujeito'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
ὑπετάγησαν,5293,V-APP-3P,Verbo - Aoristo Particípio Ativa,tendo sujeito,"tendo sujeito, tendo subordinado, tendo submetido, tendo estado sob obediência",passiva_a_confirmar,revisar,"'V-APP-3P' e passiva, porem a passiva nao esta explicita em 'tendo sujeito'.","Confirmar se a glossa pretende particpio isolado, adjetivo verbal ou construao passiva completa."
