forma_grega,strongs,abrev_morf,morfologia,pt,traducao,tipo,prioridade,achado,sugestao
ἐσφραγίσθητε,4972,V-AIP-2P,Verbo - Aoristo Indicativo Passiva - 2ª Pessoa Plural,fostes selados,"vós fostes selados, fostes colocado um selo, fostes marcado com um selo",passiva_a_confirmar,revisar,"'V-AIP-2P' é passiva, mas a tradução não explicita claramente a passiva: 'fostes selados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
Σώθητε,4982,V-AMP-2P,Verbo - Aoristo Imperativo Passiva - 2ª Pessoa Plural,sois salvos,"vós sois salvo, sois resgatado, sois libertado, sois curado, sois preservado",passiva_a_confirmar,revisar,"'V-AMP-2P' é passiva, mas a tradução não explicita claramente a passiva: 'sois salvos'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
σωθήσομαι,4982,V-FIP-1S,Verbo - Futuro Indicativo Passiva - 1ª Pessoa Singular,serei salvo(a),"eu serei salvo(a), resgatado(a), serei liberto(a), serei curado(a)",passiva_a_confirmar,revisar,"'V-FIP-1S' é passiva, mas a tradução não explicita claramente a passiva: 'serei salvo(a)'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
σωθησόμεθα,4982,V-FIP-1P,Verbo - Futuro Indicativo Passiva - 1ª Pessoa Plural,seremos salvos,"nós seremos salvos, seremos resgatado, seremos libertado, seremos curado, seremos preservado",passiva_a_confirmar,revisar,"'V-FIP-1P' é passiva, mas a tradução não explicita claramente a passiva: 'seremos salvos'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
Ταπεινώθητε,5013,V-AMP-2P,Verbo - Aoristo Imperativo Passiva - 2ª Pessoa Plural,sois humilhados,"vós sois humilhado, sois rebaixado",passiva_a_confirmar,revisar,"'V-AMP-2P' é passiva, mas a tradução não explicita claramente a passiva: 'sois humilhados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἐταράχθησαν,5015,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram perturbados,"eles(as) foram perturbados, foram incomodados, foram agitados",passiva_a_confirmar,revisar,"'V-AIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'foram perturbados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἐτέθησαν,5087,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram colocados,"eles(as) foram colocado, foram nomeado, foram estabelecido",passiva_a_confirmar,revisar,"'V-AIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'foram colocados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
φανῶσιν,5316,V-ASP-3P,Verbo - Aoristo Subjuntivo Passiva - 3ª Pessoa Plural,sejam mostrados,"eles(as) sejam mostrado, sejam feito aparecer, sejam aparecido, sejam brilhado, sejam manifestado",passiva_a_confirmar,revisar,"'V-ASP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'sejam mostrados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
χαρήσεται,5463,V-FIP-3S,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Singular,alegrem-se,alegrem-se,passiva_a_confirmar,revisar,"'V-FIP-3S' é passiva, mas a tradução não explicita claramente a passiva: 'alegrem-se'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
χαρῆναι,5463,V-ANP,Verbo - Aoristo Infinitivo Passiva,alegrem-se,alegrem-se,passiva_a_confirmar,revisar,"'V-ANP' é passiva, mas a tradução não explicita claramente a passiva: 'alegrem-se'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἀγαλλιαθῆναι,21,V-ANP,Verbo - Aoristo Infinitivo Passiva,regozijar-se muito,"regozijar muito, exultar, ficar extremamente feliz.",passiva_a_confirmar,revisar,"'V-ANP' é passiva, mas a tradução não explicita claramente a passiva: 'regozijar-se muito'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἡγιάσθητε,37,V-AIP-2P,Verbo - Aoristo Indicativo Passiva - 2ª Pessoa Plural,fostes santificados,"vós fostes santificado, fostes tornado santo, fostes consagrado, fostes separado",passiva_a_confirmar,revisar,"'V-AIP-2P' é passiva, mas a tradução não explicita claramente a passiva: 'fostes santificados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἠγοράσθησαν,59,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram comprados,"eles(as) foram comprado, foram resgatado",passiva_a_confirmar,revisar,"'V-AIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'foram comprados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἀχθήσεσθε,71,V-FIP-2P,Verbo - Futuro Indicativo Passiva - 2ª Pessoa Plural,sereis levados,"vós sereis levados, sereis conduzidos, sereis trazidos",passiva_a_confirmar,revisar,"'V-FIP-2P' é passiva, mas a tradução não explicita claramente a passiva: 'sereis levados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἀρθῶσιν,142,V-ASP-3P,Verbo - Aoristo Subjuntivo Passiva - 3ª Pessoa Plural,sejam levantados,"eles(as) sejam levantado, sejam retirado, sejam levado embora.",passiva_a_confirmar,revisar,"'V-ASP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'sejam levantados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
αἰσχυνθῶμεν,153,V-ASP-1P,Verbo - Aoristo Subjuntivo Passiva - 1ª Pessoa Plural,sejamos envergonhados,"nós sejamos envergonhado, sejamos desonrado",passiva_a_confirmar,revisar,"'V-ASP-1P' é passiva, mas a tradução não explicita claramente a passiva: 'sejamos envergonhados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
αἰχμαλωτισθήσονται,163,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão capturados,"eles(as) serão capturados, serão levados cativos",passiva_a_confirmar,revisar,"'V-FIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'serão capturados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἀκουσθεῖσιν,191,V-APP-DNP,Verbo - Aoristo Particípio Passiva - Dativo Neutro Plural,tendo sido ouvidos,"tendo sido ouvidos, tendo sido entendidos",passiva_a_confirmar,revisar,"'V-APP-DNP' é passiva, mas a tradução não explicita claramente a passiva: 'tendo sido ouvidos'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἀλλαγήσονται,236,V-FIP-3P,Verbo - Futuro Indicativo Passiva - 3ª Pessoa Plural,serão mudados,"eles(as) serão mudados, serão trocados, serão transformados",passiva_a_confirmar,revisar,"'V-FIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'serão mudados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἀνήχθησαν,321,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram conduzidos,"eles(as) foram conduzidos, foram trazidos, zarparam",passiva_a_confirmar,revisar,"'V-AIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'foram conduzidos'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἀναλωθῆτε,355,V-ASP-2P,Verbo - Aoristo Subjuntivo Passiva - 2ª Pessoa Plural,sejais consumidos,"vós sejais consumido, sejais gastado, sejais esgotado",passiva_a_confirmar,revisar,"'V-ASP-2P' é passiva, mas a tradução não explicita claramente a passiva: 'sejais consumidos'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἀναστράφητε,390,V-AMP-2P,Verbo - Aoristo Imperativo Passiva - 2ª Pessoa Plural,sois conduzidos,"vós sois conduzido, sois vivido, sois comportado, sois voltado, sois derrubado.",passiva_a_confirmar,revisar,"'V-AMP-2P' é passiva, mas a tradução não explicita claramente a passiva: 'sois conduzidos'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἀνεῴχθησαν,455,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram abertos,eles(as) foram abertos,passiva_a_confirmar,revisar,"'V-AIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'foram abertos'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἀνοιγῶσιν,455,V-ASP-3P,Verbo - Aoristo Subjuntivo Passiva - 3ª Pessoa Plural,sejam abertos,eles(as) sejam aberto,passiva_a_confirmar,revisar,"'V-ASP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'sejam abertos'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἠνεῴχθησάν,455,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram abertos,eles(as) foram abertos,passiva_a_confirmar,revisar,"'V-AIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'foram abertos'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἠνοίγησαν,455,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram abertos,eles(as) foram abertos,passiva_a_confirmar,revisar,"'V-AIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'foram abertos'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἠνοίχθησαν,455,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram abertos,eles(as) foram abertos,passiva_a_confirmar,revisar,"'V-AIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'foram abertos'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἀποκαλυφθῶσιν,601,V-ASP-3P,Verbo - Aoristo Subjuntivo Passiva - 3ª Pessoa Plural,sejam revelados,"eles(as) sejam revelado, sejam descoberto",passiva_a_confirmar,revisar,"'V-ASP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'sejam revelados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἀποκριθῶσιν,611,V-ASP-3P,Verbo - Aoristo Subjuntivo Passiva - 3ª Pessoa Plural,sejam respondidos,eles(as) sejam respondido,passiva_a_confirmar,revisar,"'V-ASP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'sejam respondidos'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἀποκτανθῶσιν,615,V-ASP-3P,Verbo - Aoristo Subjuntivo Passiva - 3ª Pessoa Plural,sejam mortos,"eles(as) sejam mortos, sejam assassinado, sejam condenado à morte",passiva_a_confirmar,revisar,"'V-ASP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'sejam mortos'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἀπελύθησαν,630,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram liberados,"eles(as) foram liberado, foram despedido, foram mandado embora, foram divorciado",passiva_a_confirmar,revisar,"'V-AIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'foram liberados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἀπολυθήσεσθε,630,V-FIP-2P,Verbo - Futuro Indicativo Passiva - 2ª Pessoa Plural,sereis liberados,"vós sereis liberado, sereis despedido, sereis mandado embora, sereis divorciado",passiva_a_confirmar,revisar,"'V-FIP-2P' é passiva, mas a tradução não explicita claramente a passiva: 'sereis liberados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἀπολυθῆτε,630,V-ASP-2P,Verbo - Aoristo Subjuntivo Passiva - 2ª Pessoa Plural,sejais liberados,"vós sejais liberado, sejais despedido, sejais mandado embora, sejais divorciado",passiva_a_confirmar,revisar,"'V-ASP-2P' é passiva, mas a tradução não explicita claramente a passiva: 'sejais liberados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἀπεπλανήθησαν,635,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram desviados,"eles(as) foram desviado, foram enganado, foram feito vagar",passiva_a_confirmar,revisar,"'V-AIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'foram desviados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἀπορφανισθέντες,642,V-APP-NMP,Verbo - Aoristo Particípio Passiva - Nominativo Masculino Plural,tendo sido estados enlutado,"tendo sido estados enlutado, tendo sido ficados órfão, tendo sido ficados sem",passiva_a_confirmar,revisar,"'V-APP-NMP' é passiva, mas a tradução não explicita claramente a passiva: 'tendo sido estados enlutado'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἀποσπασθέντας,645,V-APP-AMP,Verbo - Aoristo Particípio Passiva - Acusativo Masculino Plural,tendo sido afastados,"tendo sido afastados, tendo sido separados",passiva_a_confirmar,revisar,"'V-APP-AMP' é passiva, mas a tradução não explicita claramente a passiva: 'tendo sido afastados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἁρπαγησόμεθα,726,V-FIP-1P,Verbo - Futuro Indicativo Passiva - 1ª Pessoa Plural,seremos apreendidos,"nós seremos apreendido, seremos arrebatado, seremos tirado à força",passiva_a_confirmar,revisar,"'V-FIP-1P' é passiva, mas a tradução não explicita claramente a passiva: 'seremos apreendidos'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἀφορίσθητε,873,V-AMP-2P,Verbo - Aoristo Imperativo Passiva - 2ª Pessoa Plural,sois separados,"vós sois separados, sois divididos",passiva_a_confirmar,revisar,"'V-AMP-2P' é passiva, mas a tradução não explicita claramente a passiva: 'sois separados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
ἠχρεώθησαν,889,V-AIP-3P,Verbo - Aoristo Indicativo Passiva - 3ª Pessoa Plural,foram inutilizados,eles(as) foram tornados inúteis,passiva_a_confirmar,revisar,"'V-AIP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'foram inutilizados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
βληθείσῃ,906,V-APP-DFS,Verbo - Aoristo Particípio Passiva - Dativo Feminino Singular,tendo sido lançada,"a tendo sido lançada, tendo sido colocada",passiva_a_confirmar,revisar,"'V-APP-DFS' é passiva, mas a tradução não explicita claramente a passiva: 'tendo sido lançada'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
βαρηθῶσιν,916,V-ASP-3P,Verbo - Aoristo Subjuntivo Passiva - 3ª Pessoa Plural,sejam pesados,"eles(as) sejam pesado, sejam sobrecarregado, sejam oprimido",passiva_a_confirmar,revisar,"'V-ASP-3P' é passiva, mas a tradução não explicita claramente a passiva: 'sejam pesados'.","Confirmar se a glossa pretende particípio, adjetivo verbal ou construção passiva completa."
